"Station_Id","veg_year","Marsh_Class","Basin",
"CRMS0626-V25","2011","Intermediate","Mermentau",
"CRMS0626-V37","2011","Intermediate","Mermentau",
"CRMS0626-V58","2011","Intermediate","Mermentau",
"CRMS0626-V64","2011","Intermediate","Mermentau",
"CRMS0626-V74","2011","Intermediate","Mermentau",
"CRMS0626-V75","2011","Intermediate","Mermentau",
"CRMS0630-V152","2011","Brackish","Mermentau",
"CRMS0630-V153","2011","Brackish","Mermentau",
"CRMS0630-V155","2011","Brackish","Mermentau",
"CRMS0630-V160","2011","Brackish","Mermentau",
"CRMS0630-V162","2011","Brackish","Mermentau",
"CRMS0630-V165","2011","Brackish","Mermentau",
"CRMS0630-V167","2011","Brackish","Mermentau",
"CRMS0630-V175","2011","Brackish","Mermentau",
"CRMS0630-V178","2011","Brackish","Mermentau",
"CRMS0630-V182","2011","Brackish","Mermentau",
"CRMS0632-V02","2011","Brackish","Mermentau",
"CRMS0632-V07","2011","Brackish","Mermentau",
"CRMS0632-V15","2011","Brackish","Mermentau",
"CRMS0632-V61","2011","Brackish","Mermentau",
"CRMS0632-V62","2011","Brackish","Mermentau",
"CRMS0632-V73","2011","Brackish","Mermentau",
"CRMS0632-V74","2011","Brackish","Mermentau",
"CRMS0632-V75","2011","Brackish","Mermentau",
"CRMS0632-V76","2011","Brackish","Mermentau",
"CRMS0632-V83","2011","Brackish","Mermentau",
"CRMS0633-V13","2011","Brackish","Mermentau",
"CRMS0633-V14","2011","Brackish","Mermentau",
"CRMS0633-V27","2011","Brackish","Mermentau",
"CRMS0633-V33","2011","Brackish","Mermentau",
"CRMS0633-V35","2011","Brackish","Mermentau",
"CRMS0633-V37","2011","Brackish","Mermentau",
"CRMS0633-V50","2011","Intermediate","Mermentau",
"CRMS0633-V64","2011","Brackish","Mermentau",
"CRMS0633-V70","2011","Intermediate","Mermentau",
"CRMS0633-V78","2011","Brackish","Mermentau",
"CRMS0635-V02","2011","Intermediate","Calcasieu/Sabine",
"CRMS0635-V03","2011","Intermediate","Calcasieu/Sabine",
"CRMS0635-V16","2011","Intermediate","Calcasieu/Sabine",
"CRMS0635-V18","2011","Intermediate","Calcasieu/Sabine",
"CRMS0635-V47","2011","Intermediate","Calcasieu/Sabine",
"CRMS0635-V48","2011","Intermediate","Calcasieu/Sabine",
"CRMS0635-V55","2011","Brackish","Calcasieu/Sabine",
"CRMS0635-V62","2011","Intermediate","Calcasieu/Sabine",
"CRMS0635-V70","2011","Saline","Calcasieu/Sabine",
"CRMS0635-V84","2011","Brackish","Calcasieu/Sabine",
"CRMS0638-V07","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V08","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V10","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V11","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V23","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V39","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V45","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V63","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V72","2011","Intermediate","Calcasieu/Sabine",
"CRMS0638-V80","2011","Intermediate","Calcasieu/Sabine",
"CRMS0639-V03","2011","Saline","Calcasieu/Sabine",
"CRMS0639-V07","2011","Saline","Calcasieu/Sabine",
"CRMS0639-V10","2011","Intermediate","Calcasieu/Sabine",
"CRMS0639-V17","2011","Intermediate","Calcasieu/Sabine",
"CRMS0639-V24","2011","Intermediate","Calcasieu/Sabine",
"CRMS0639-V63","2011","Intermediate","Calcasieu/Sabine",
"CRMS0639-V64","2011","Intermediate","Calcasieu/Sabine",
"CRMS0639-V68","2011","Brackish","Calcasieu/Sabine",
"CRMS0639-V81","2011","Intermediate","Calcasieu/Sabine",
"CRMS0639-V84","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V19","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V22","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V23","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V24","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V34","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V38","2011","Brackish","Calcasieu/Sabine",
"CRMS0641-V45","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V53","2011","Brackish","Calcasieu/Sabine",
"CRMS0641-V73","2011","Intermediate","Calcasieu/Sabine",
"CRMS0641-V78","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V04","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V17","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V52","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V53","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V56","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V58","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V59","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V65","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V82","2011","Intermediate","Calcasieu/Sabine",
"CRMS0642-V85","2011","Intermediate","Calcasieu/Sabine",
"CRMS0644-V13","2011","Saline","Calcasieu/Sabine",
"CRMS0644-V19","2011","Saline","Calcasieu/Sabine",
"CRMS0644-V25","2011","Brackish","Calcasieu/Sabine",
"CRMS0644-V31","2011","Brackish","Calcasieu/Sabine",
"CRMS0644-V35","2011","Brackish","Calcasieu/Sabine",
"CRMS0644-V53","2011","Brackish","Calcasieu/Sabine",
"CRMS0644-V54","2011","Brackish","Calcasieu/Sabine",
"CRMS0644-V60","2011","Saline","Calcasieu/Sabine",
"CRMS0644-V61","2011","Saline","Calcasieu/Sabine",
"CRMS0644-V76","2011","Saline","Calcasieu/Sabine",
"CRMS0645-V08","2011","Brackish","Calcasieu/Sabine",
"CRMS0645-V15","2011","Brackish","Calcasieu/Sabine",
"CRMS0645-V18","2011","Brackish","Calcasieu/Sabine",
"CRMS0645-V23","2011","Intermediate","Calcasieu/Sabine",
"CRMS0645-V24","2011","Intermediate","Calcasieu/Sabine",
"CRMS0645-V25","2011","Intermediate","Calcasieu/Sabine",
"CRMS0645-V35","2011","Intermediate","Calcasieu/Sabine",
"CRMS0645-V61","2011","Brackish","Calcasieu/Sabine",
"CRMS0645-V77","2011","Brackish","Calcasieu/Sabine",
"CRMS0647-V01","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V03","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V13","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V15","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V19","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V39","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V40","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V62","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V80","2011","Intermediate","Calcasieu/Sabine",
"CRMS0647-V82","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V02","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V21","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V47","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V48","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V51","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V52","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V55","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V66","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V67","2011","Intermediate","Calcasieu/Sabine",
"CRMS0648-V81","2011","Intermediate","Calcasieu/Sabine",
"CRMS0650-V06","2011","Fresh","Calcasieu/Sabine",
"CRMS0650-V09","2011","Fresh","Calcasieu/Sabine",
"CRMS0650-V22","2011","Intermediate","Calcasieu/Sabine",
"CRMS0650-V51","2011","Fresh","Calcasieu/Sabine",
"CRMS0650-V53","2011","Fresh","Calcasieu/Sabine",
"CRMS0650-V61","2011","Fresh","Calcasieu/Sabine",
"CRMS0650-V66","2011","Fresh","Calcasieu/Sabine",
"CRMS0650-V74","2011","Intermediate","Calcasieu/Sabine",
"CRMS0650-V82","2011","Intermediate","Calcasieu/Sabine",
"CRMS0650-V83","2011","Intermediate","Calcasieu/Sabine",
"CRMS0651-V07","2011","Intermediate","Calcasieu/Sabine",
"CRMS0651-V11","2011","Intermediate","Calcasieu/Sabine",
"CRMS0651-V15","2011","Saline","Calcasieu/Sabine",
"CRMS0651-V21","2011","Intermediate","Calcasieu/Sabine",
"CRMS0651-V23","2011","Brackish","Calcasieu/Sabine",
"CRMS0651-V35","2011","Brackish","Calcasieu/Sabine",
"CRMS0651-V57","2011","Intermediate","Calcasieu/Sabine",
"CRMS0651-V59","2011","Brackish","Calcasieu/Sabine",
"CRMS0651-V60","2011","Intermediate","Calcasieu/Sabine",
"CRMS0651-V64","2011","Intermediate","Calcasieu/Sabine",
"CRMS0655-V21","2011","Saline","Calcasieu/Sabine",
"CRMS0655-V24","2011","Saline","Calcasieu/Sabine",
"CRMS0655-V26","2011","Brackish","Calcasieu/Sabine",
"CRMS0655-V34","2011","Brackish","Calcasieu/Sabine",
"CRMS0655-V49","2011","Saline","Calcasieu/Sabine",
"CRMS0655-V54","2011","Saline","Calcasieu/Sabine",
"CRMS0655-V59","2011","Brackish","Calcasieu/Sabine",
"CRMS0655-V62","2011","Saline","Calcasieu/Sabine",
"CRMS0655-V67","2011","Saline","Calcasieu/Sabine",
"CRMS0655-V77","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V05","2011","Intermediate","Calcasieu/Sabine",
"CRMS0656-V15","2011","Brackish","Calcasieu/Sabine",
"CRMS0656-V20","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V26","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V33","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V51","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V53","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V60","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V68","2011","Saline","Calcasieu/Sabine",
"CRMS0656-V69","2011","Saline","Calcasieu/Sabine",
"CRMS0658-V22","2011","Brackish","Calcasieu/Sabine",
"CRMS0658-V28","2011","Brackish","Calcasieu/Sabine",
"CRMS0658-V34","2011","Intermediate","Calcasieu/Sabine",
"CRMS0658-V36","2011","Brackish","Calcasieu/Sabine",
"CRMS0658-V40","2011","Intermediate","Calcasieu/Sabine",
"CRMS0658-V59","2011","Brackish","Calcasieu/Sabine",
"CRMS0658-V66","2011","Intermediate","Calcasieu/Sabine",
"CRMS0658-V68","2011","Intermediate","Calcasieu/Sabine",
"CRMS0658-V75","2011","Intermediate","Calcasieu/Sabine",
"CRMS0658-V82","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V113","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V130","2011","Brackish","Calcasieu/Sabine",
"CRMS0660-V133","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V159","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V161","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V162","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V174","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V178","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V180","2011","Intermediate","Calcasieu/Sabine",
"CRMS0660-V184","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V128","2011","Brackish","Calcasieu/Sabine",
"CRMS0661-V138","2011","Brackish","Calcasieu/Sabine",
"CRMS0661-V152","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V153","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V154","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V158","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V161","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V169","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V173","2011","Intermediate","Calcasieu/Sabine",
"CRMS0661-V183","2011","Saline","Calcasieu/Sabine",
"CRMS0662-V01","2011","Intermediate","Calcasieu/Sabine",
"CRMS0662-V07","2011","Intermediate","Calcasieu/Sabine",
"CRMS0662-V11","2011","Intermediate","Calcasieu/Sabine",
"CRMS0662-V14","2011","Intermediate","Calcasieu/Sabine",
"CRMS0662-V30","2011","Intermediate","Calcasieu/Sabine",
"CRMS0662-V33","2011","Intermediate","Calcasieu/Sabine",
"CRMS0662-V50","2011","Intermediate","Calcasieu/Sabine",
"CRMS0662-V64","2011","Brackish","Calcasieu/Sabine",
"CRMS0662-V76","2011","Brackish","Calcasieu/Sabine",
"CRMS0662-V80","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V05","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V10","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V31","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V36","2011","Saline","Calcasieu/Sabine",
"CRMS0663-V45","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V47","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V50","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V62","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V63","2011","Intermediate","Calcasieu/Sabine",
"CRMS0663-V71","2011","Brackish","Calcasieu/Sabine",
"CRMS0665-V09","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V11","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V17","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V18","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V20","2011","Brackish","Calcasieu/Sabine",
"CRMS0665-V25","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V53","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V57","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V59","2011","Intermediate","Calcasieu/Sabine",
"CRMS0665-V60","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V03","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V21","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V27","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V56","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V57","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V59","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V61","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V64","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V69","2011","Intermediate","Calcasieu/Sabine",
"CRMS0669-V79","2011","Intermediate","Calcasieu/Sabine",
"CRMS0672-V06","2011","Saline","Calcasieu/Sabine",
"CRMS0672-V08","2011","Saline","Calcasieu/Sabine",
"CRMS0672-V09","2011","Brackish","Calcasieu/Sabine",
"CRMS0672-V16","2011","Brackish","Calcasieu/Sabine",
"CRMS0672-V26","2011","Brackish","Calcasieu/Sabine",
"CRMS0672-V47","2011","Brackish","Calcasieu/Sabine",
"CRMS0672-V57","2011","Brackish","Calcasieu/Sabine",
"CRMS0672-V64","2011","Brackish","Calcasieu/Sabine",
"CRMS0672-V67","2011","Brackish","Calcasieu/Sabine",
"CRMS0672-V78","2011","Brackish","Calcasieu/Sabine",
"CRMS0677-V09","2011","Intermediate","Calcasieu/Sabine",
"CRMS0677-V29","2011","Intermediate","Calcasieu/Sabine",
"CRMS0677-V34","2011","Brackish","Calcasieu/Sabine",
"CRMS0677-V37","2011","Intermediate","Calcasieu/Sabine",
"CRMS0677-V39","2011","Brackish","Calcasieu/Sabine",
"CRMS0677-V56","2011","Intermediate","Calcasieu/Sabine",
"CRMS0677-V65","2011","Intermediate","Calcasieu/Sabine",
"CRMS0677-V76","2011","Intermediate","Calcasieu/Sabine",
"CRMS0677-V79","2011","Intermediate","Calcasieu/Sabine",
"CRMS0677-V82","2011","Intermediate","Calcasieu/Sabine",
"CRMS0680-V08","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V55","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V57","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V58","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V60","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V70","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V75","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V78","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V80","2011","Brackish","Calcasieu/Sabine",
"CRMS0680-V85","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V03","2011","Intermediate","Calcasieu/Sabine",
"CRMS0682-V24","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V31","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V46","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V48","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V57","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V65","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V67","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V70","2011","Brackish","Calcasieu/Sabine",
"CRMS0682-V75","2011","Saline","Calcasieu/Sabine",
"CRMS0683-V26","2011","Saline","Calcasieu/Sabine",
"CRMS0683-V27","2011","Intermediate","Calcasieu/Sabine",
"CRMS0683-V34","2011","Saline","Calcasieu/Sabine",
"CRMS0683-V48","2011","Intermediate","Calcasieu/Sabine",
"CRMS0683-V49","2011","Intermediate","Calcasieu/Sabine",
"CRMS0683-V53","2011","Intermediate","Calcasieu/Sabine",
"CRMS0683-V54","2011","Intermediate","Calcasieu/Sabine",
"CRMS0683-V61","2011","Intermediate","Calcasieu/Sabine",
"CRMS0683-V64","2011","Intermediate","Calcasieu/Sabine",
"CRMS0683-V67","2011","Intermediate","Calcasieu/Sabine",
"CRMS0684-V01","2011","Brackish","Calcasieu/Sabine",
"CRMS0684-V06","2011","Brackish","Calcasieu/Sabine",
"CRMS0684-V16","2011","Brackish","Calcasieu/Sabine",
"CRMS0684-V24","2011","Intermediate","Calcasieu/Sabine",
"CRMS0684-V29","2011","Brackish","Calcasieu/Sabine",
"CRMS0684-V43","2011","Brackish","Calcasieu/Sabine",
"CRMS0684-V50","2011","Intermediate","Calcasieu/Sabine",
"CRMS0684-V60","2011","Brackish","Calcasieu/Sabine",
"CRMS0684-V69","2011","Intermediate","Calcasieu/Sabine",
"CRMS0684-V70","2011","Intermediate","Calcasieu/Sabine",
"CRMS0685-V03","2011","Saline","Calcasieu/Sabine",
"CRMS0685-V07","2011","Saline","Calcasieu/Sabine",
"CRMS0685-V20","2011","Saline","Calcasieu/Sabine",
"CRMS0685-V24","2011","Brackish","Calcasieu/Sabine",
"CRMS0685-V48","2011","Saline","Calcasieu/Sabine",
"CRMS0685-V52","2011","Brackish","Calcasieu/Sabine",
"CRMS0685-V58","2011","Brackish","Calcasieu/Sabine",
"CRMS0685-V63","2011","Brackish","Calcasieu/Sabine",
"CRMS0685-V78","2011","Saline","Calcasieu/Sabine",
"CRMS0685-V84","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V04","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V05","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V09","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V20","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V33","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V63","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V67","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V68","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V79","2011","Saline","Calcasieu/Sabine",
"CRMS0687-V81","2011","Saline","Calcasieu/Sabine",
"CRMS0691-V03","2011","Intermediate","Calcasieu/Sabine",
"CRMS0691-V07","2011","Intermediate","Calcasieu/Sabine",
"CRMS0691-V09","2011","Intermediate","Calcasieu/Sabine",
"CRMS0691-V15","2011","Fresh","Calcasieu/Sabine",
"CRMS0691-V16","2011","Fresh","Calcasieu/Sabine",
"CRMS0691-V30","2011","Intermediate","Calcasieu/Sabine",
"CRMS0691-V60","2011","Fresh","Calcasieu/Sabine",
"CRMS0691-V65","2011","Intermediate","Calcasieu/Sabine",
"CRMS0691-V69","2011","Fresh","Calcasieu/Sabine",
"CRMS0691-V71","2011","Fresh","Calcasieu/Sabine",
"CRMS0693-V01","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V06","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V10","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V15","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V34","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V37","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V71","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V77","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V78","2011","Intermediate","Calcasieu/Sabine",
"CRMS0693-V84","2011","Intermediate","Calcasieu/Sabine",
"CRMS0694-V06","2011","Intermediate","Calcasieu/Sabine",
"CRMS0694-V09","2011","Intermediate","Calcasieu/Sabine",
"CRMS0694-V18","2011","Intermediate","Calcasieu/Sabine",
"CRMS0694-V68","2011","Brackish","Calcasieu/Sabine",
"CRMS0694-V70","2011","Intermediate","Calcasieu/Sabine",
"CRMS0694-V71","2011","Intermediate","Calcasieu/Sabine",
"CRMS0694-V72","2011","Intermediate","Calcasieu/Sabine",
"CRMS0694-V73","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V07","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V18","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V20","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V22","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V29","2011","Brackish","Calcasieu/Sabine",
"CRMS0697-V37","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V64","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V69","2011","Brackish","Calcasieu/Sabine",
"CRMS0697-V72","2011","Intermediate","Calcasieu/Sabine",
"CRMS0697-V83","2011","Intermediate","Calcasieu/Sabine",
"CRMS0978-V29","2011","Saline","Terrebonne",
"CRMS0978-V31","2011","Saline","Terrebonne",
"CRMS0978-V32","2011","Saline","Terrebonne",
"CRMS0978-V50","2011","Brackish","Terrebonne",
"CRMS0978-V53","2011","Saline","Terrebonne",
"CRMS0978-V57","2011","Brackish","Terrebonne",
"CRMS0978-V58","2011","Intermediate","Terrebonne",
"CRMS0978-V68","2011","Saline","Terrebonne",
"CRMS0978-V74","2011","Saline","Terrebonne",
"CRMS0978-V75","2011","Saline","Terrebonne",
"CRMS1024-V07","2011","Saline","Pontchartrain",
"CRMS1024-V13","2011","Saline","Pontchartrain",
"CRMS1024-V17","2011","Saline","Pontchartrain",
"CRMS1024-V18","2011","Saline","Pontchartrain",
"CRMS1024-V33","2011","Saline","Pontchartrain",
"CRMS1024-V34","2011","Saline","Pontchartrain",
"CRMS1024-V51","2011","Saline","Pontchartrain",
"CRMS1024-V61","2011","Saline","Pontchartrain",
"CRMS1024-V83","2011","Saline","Pontchartrain",
"CRMS1024-V84","2011","Saline","Pontchartrain",
"CRMS1069-V20","2011","Saline","Pontchartrain",
"CRMS1069-V29","2011","Saline","Pontchartrain",
"CRMS1069-V30","2011","Saline","Pontchartrain",
"CRMS1069-V34","2011","Saline","Pontchartrain",
"CRMS1069-V58","2011","Saline","Pontchartrain",
"CRMS1069-V61","2011","Saline","Pontchartrain",
"CRMS1069-V69","2011","Saline","Pontchartrain",
"CRMS1069-V77","2011","Saline","Pontchartrain",
"CRMS1069-V82","2011","Saline","Pontchartrain",
